,station,lat,lon,time,weather,weatherfont,weathersymbol,weathercolour,temperature,pressure,sl_pressure,dewpoint,windspeed,winddir,visibility,visual_range,cloudcover,pressure3h_change,rain,wwletter
3890,LYKV,43.8183,20.5872,2024-04-30 00:30:00,,,,,7.0,1024.0,5763.663100952212,5.0,0.0,0.0,10000.0,99999,,4739.663100952212,0.0,111600000010070205030240476365147396600007000080000
3894,LYVR,45.1469,21.3099,2024-04-30 00:30:00,,,,,18.0,1024.0,1615.7679148931463,6.0,20.0,140.0,10000.0,99999,,591.1679148931464,0.0,11160014201018020603024046157515911600007000080000
3925,LTAF,36.9822,35.2804,2024-04-30 00:20:00,,,,,22.0,1009.0,1113.039651373503,18.0,3.0,100.0,10000.0,99999,,101.53965137350292,0.0,111600100310220201803009041130511015600007000080000
3926,LTAI,36.8987,30.8005,2024-04-30 00:20:00,,,,,19.0,1010.0,1352.3540356598755,13.0,7.0,350.0,10000.0,99999,,339.6540356598755,0.0,111600350710190201303010043523513396600007000080000
3927,LTAT,38.4353,38.091,2024-04-30 00:20:00,,,,,12.0,1015.0,12.209483848037618,8.0,4.0,230.0,10000.0,99999,,-1000.5905161519623,0.0,11160023041012020803015041225110004600007000080000
3928,LTAU,38.7704,35.4954,2024-04-30 00:20:00,,,,,13.0,1018.0,13.448776898340185,10.0,5.0,290.0,10000.0,99999,,-1000.0512231016598,0.0,111600290510130201003018041345110009600007000080000
3929,LTBA,40.9769,28.8146,2024-04-30 00:20:00,,,,,14.0,1019.0,1456.805348823911,12.0,6.0,30.0,10000.0,99999,,435.4053488239109,0.0,111600030610140201203019044568514354600007000080000
3930,LTBS,36.7131,28.7925,2024-04-30 00:20:00,,,,,18.0,1010.0,1048.6578035127188,14.0,6.0,60.0,10000.0,99999,,36.65780351271883,0.0,11160006061018020140301004048651366600007000080000
3933,LTCE,39.9565,41.1702,2024-04-30 00:20:00,,,,,6.0,1022.0,26.833086668913886,0.0,2.0,,10000.0,99999,,-986.8669133310862,0.0,1116003602100602000302204268519861600007000080000
3935,LTCJ,37.929,41.1166,2024-04-30 00:20:00,,,,,15.0,1013.0,6918.640062452765,11.0,6.0,30.0,10000.0,99999,,5907.140062452765,0.0,1116000306101502011030130491865159071600007000080000
3944,LFBY,43.6892,-1.06889,2024-04-30 00:30:00,,,,,11.0,1016.0,1380.0837950900673,10.0,1.0,,10000.0,99999,,362.48379509006725,0.0,111600360110110201003016043800513624600007000080000
3970,LFLN,46.4125,4.01326,2024-04-30 00:30:00,45.0,36.0,N,yellow,10.0,1018.0,4760.010713975226,10.0,2.0,,500.0,99999,,3741.0107139752263,0.0,1110003602101002010030180476005137410600007450080000
4009,EGXV,53.8758,-0.435,2024-04-30 00:20:00,,,,,11.0,1012.0,1127.8416909980951,5.0,8.0,170.0,10000.0,99999,,115.44169099809517,0.0,11160017081011020503012041278511154600007000080000
4029,LFPM,48.6047,2.67112,2024-04-30 00:30:00,,,,,12.0,1017.0,2030.695214589904,10.0,6.0,150.0,10000.0,99999,,1012.595214589904,0.0,1116001506101202010030170403065110125600007000080000
4060,EPLL,51.7219,19.3981,2024-04-30 00:30:00,,,,,13.0,1025.0,3068.8558690340055,8.0,2.0,,10000.0,99999,,2044.6558690340055,0.0,111600360210130208030250406885120446600007000080000
4063,LFBG,45.6583,-0.3175,2024-04-30 00:30:00,,,,,12.0,1016.0,1328.6373324849208,9.0,2.0,350.0,10000.0,99999,,311.63733248492076,0.0,11160035021012020903016043286513116600007000080000
4064,LFCR,44.4079,2.48267,2024-04-30 00:30:00,10.0,36.0,+,yellow,9.0,1016.0,11.242333113061386,9.0,0.0,0.0,1900.0,99999,,-1005.7576668869386,0.2,11110000001009020903016041125110052600207100080000
4065,LFJL,48.9821,6.25132,2024-04-30 00:30:00,,,,,12.0,1019.0,4391.011794045244,9.0,3.0,50.0,10000.0,99999,,3371.0117940452437,0.0,111600050310120209030190439105133710600007000080000
4066,LFMK,43.216,2.30632,2024-04-30 00:30:00,,,,,11.0,1016.0,2693.071282684004,11.0,1.0,,7000.0,99999,,1674.671282684004,0.5,1114003601101102011030160469305116746600507000080000
4067,LFMO,44.1405,4.86672,2024-04-30 00:30:00,,,,,12.0,1016.0,1648.3637032558222,11.0,4.0,300.0,10000.0,99999,,631.3637032558222,0.0,111600300410120201103016046483516313600007000080000
4068,LFMU,43.3235,3.3539,2024-04-30 00:30:00,,,,,14.0,1015.0,1157.714568183131,13.0,10.0,70.0,10000.0,99999,,141.414568183131,1.1,111600071010140201303015041577511414601107000080000
4071,LKCV,49.9397,15.3818,2024-04-30 00:30:00,,,,,16.0,1021.0,3215.894271678394,8.0,13.0,140.0,10000.0,99999,,2195.494271678394,0.0,111600141310160208030210421585121954600007000080000
4072,LKNA,49.1658,16.1249,2024-04-30 00:30:00,,,,,14.0,1023.0,6419.722368957738,8.0,11.0,120.0,10000.0,99999,,5397.222368957738,0.0,111600121110140208030230441975153972600007000080000
4073,LKPD,50.0134,15.7386,2024-04-30 00:30:00,,,,,13.0,1022.0,3595.5110466400856,8.0,7.0,100.0,10000.0,99999,,2574.6110466400855,0.0,111600100710130208030220459555125746600007000080000
4077,LZPP,48.6252,17.8284,2024-04-30 00:30:00,,,,,19.0,1023.0,2203.497788236379,8.0,6.0,110.0,10000.0,99999,,0.0,0.0,1116001106101902080302304203451000600007000080000
4078,LZZI,49.2315,18.6135,2024-04-30 00:30:00,,,,,8.0,1025.0,7312.069118515023,8.0,2.0,,10000.0,99999,,0.0,0.0,1116003602100802080302504312051000600007000080000
4079,EGDY,51.0094,-2.63882,2024-04-30 00:20:00,,,,,12.0,1011.0,1236.4753541652,7.0,16.0,180.0,10000.0,99999,,223.67535416520013,0.2,11160018161012020703011042364512236600207000080000
4080,EGOS,52.7982,-2.66804,2024-04-30 00:20:00,,,,,11.0,1009.0,1902.9017389002133,7.0,14.0,160.0,10000.0,99999,,892.4017389002133,0.1,11160016141011020703009049029518924600107000080000
4081,EGVN,51.75,-1.58362,2024-04-30 00:20:00,,,,,10.0,1012.0,2185.100978440196,7.0,8.0,160.0,10000.0,99999,,1171.6009784401958,0.0,111600160810100207030120418515111716600007000080000
4082,EGWU,51.553,-0.41817,2024-04-30 00:20:00,,,,,8.0,1014.0,1606.9032595503736,4.0,5.0,140.0,10000.0,99999,,592.8032595503736,0.0,11160014051008020403014046069515928600007000080000
4101,LQMO,43.2829,17.8459,2024-04-30 00:30:00,,,,,12.0,1019.0,1511.7307705369128,9.0,1.0,,10000.0,99999,,491.1307705369128,0.0,11160036011012020903019045117514911600007000080000
4115,EPWR,51.1027,16.8858,2024-04-30 00:30:00,,,,,11.0,1023.0,2583.6928515243735,8.0,6.0,120.0,10000.0,99999,,1560.6928515243735,0.0,111600120610110208030230458365115606600007000080000
4117,LFBE,44.8253,0.51861,2024-04-30 00:30:00,61.0,36.0,^,green,11.0,1015.0,1610.3773895469901,11.0,1.0,,6000.0,99999,,593.3773895469901,0.0,111300360110110201103015046103515933600007610080000
4123,LFRL,48.2817,-4.44502,2024-04-30 00:30:00,,,,,11.0,1011.0,2060.127421033519,10.0,15.0,180.0,10000.0,99999,,1046.127421033519,0.0,1116001815101102010030110406015110461600007000080000
4130,LFYR,47.3208,1.68889,2024-04-30 00:30:00,61.0,36.0,^,green,11.0,1016.0,2078.5329762657148,11.0,4.0,70.0,10000.0,99999,,1060.5329762657148,0.0,1116000704101102011030160407855110605600007610080000
4131,LHDC,47.4889,21.6153,2024-04-30 00:15:00,,,,,14.0,1026.0,2070.287051028739,7.0,6.0,100.0,10000.0,99999,,1045.687051028739,0.0,111600100610140207030260407025110456600007000080000
4132,LHPP,45.9909,18.241,2024-04-30 00:15:00,,,,,15.0,1023.0,4101.668053330646,5.0,6.0,90.0,10000.0,99999,,3077.9680533306464,0.0,111600090610150205030230410165130779600007000080000
4144,LTAC,40.1281,32.9951,2024-04-30 00:20:00,,,,,14.0,1018.0,11.731370831584458,11.0,5.0,70.0,10000.0,99999,,-1003.8686291684155,0.0,111600070510140201103018041175110031600007000080000
4145,LTAG,37.0021,35.4259,2024-04-30 00:20:00,,,,,22.0,1009.0,1409.826657902194,17.0,4.0,70.0,10000.0,99999,,398.5266579021941,0.0,111600070410220201703009044098513985600007000080000
4146,LTAJ,36.9472,37.4787,2024-04-30 00:20:00,,,,,17.0,1013.0,7664.504010279739,11.0,4.0,240.0,10000.0,99999,,6654.3040102797395,0.0,1116002404101702011030130466455166543600007000080000
4147,LTAP,40.8294,35.522,2024-04-30 00:20:00,,,,,14.0,1018.0,7163.524820118773,12.0,11.0,10.0,10000.0,99999,,6145.624820118774,0.0,1116000111101402012030180416355161456600007000080000
4148,LTBJ,38.2924,27.157,2024-04-30 00:20:00,,,,,15.0,1014.0,2128.5327919743004,10.0,15.0,360.0,10000.0,99999,,1112.7327919743004,0.0,1116003615101502010030140412855111127600007000080000
4149,LTBU,41.1382,27.9191,2024-04-30 00:20:00,,,,,13.0,1020.0,2939.021224593076,12.0,7.0,10.0,6000.0,99999,,1918.621224593076,0.0,1113000107101302012030200493905119186600007000080000
4150,LTCC,37.8939,40.201,2024-04-30 00:20:00,,,,,17.0,1013.0,7475.145566673804,11.0,4.0,20.0,10000.0,99999,,6464.945566673804,0.0,1116000204101702011030130447515164649600007000080000
4151,LTCG,40.9951,39.7897,2024-04-30 00:20:00,,,,,16.0,1020.0,1256.9681299393014,14.0,9.0,90.0,8000.0,99999,,236.16812993930148,0.0,111400090910160201403020042569512361600007000080000
4152,LTFE,37.2506,27.6643,2024-04-30 00:20:00,,,,,15.0,1013.0,1061.9547964914134,12.0,5.0,140.0,10000.0,99999,,0.0,0.0,11160014051015020120301304061951000600007000080000
4168,LFOV,48.0314,-0.74299,2024-04-30 00:30:00,,,,,8.0,1016.0,2784.863362422663,5.0,2.0,190.0,10000.0,99999,,1767.463362422663,0.0,111600190210080205030160478485117674600007000080000
4171,LFRV,47.7233,-2.71856,2024-04-30 00:30:00,,,,,9.0,1014.0,3190.363076382543,8.0,4.0,180.0,10000.0,99999,,2174.363076382543,0.0,111600180410090208030140419035121743600007000080000
4174,LFAQ,49.9715,2.69766,2024-04-30 00:30:00,,,,,12.0,1017.0,2266.7298546438224,10.0,5.0,140.0,10000.0,99999,,1248.9298546438224,0.0,1116001405101202010030170426675112489600007000080000
4175,LFBU,45.7292,0.22146,2024-04-30 00:30:00,,,,,12.0,1016.0,2547.157366025212,10.0,2.0,,10000.0,99999,,1530.157366025212,0.0,1116003602101202010030160454715115301600007000080000
4181,LFOZ,47.8969,2.16333,2024-04-30 00:30:00,,,,,11.0,1017.0,2533.72059050882,10.0,3.0,,10000.0,99999,,1515.8205905088198,0.0,1116003603101102010030170453375115158600007000080000
4202,LJCE,45.9,15.5302,2024-04-30 00:30:00,,,,,9.0,1022.0,3578.35322111109,8.0,2.0,260.0,10000.0,99999,,0.0,0.0,1116002602100902080302204578351000600007000080000
4229,LEMI,37.803,-1.125,2024-04-30 00:30:00,,,,,14.0,1016.0,2979.9597588836564,6.0,11.0,300.0,10000.0,99999,,0.0,0.0,1116003011101402060301604979951000600007000080000
4231,UUBW,55.5533,38.15,2024-04-30 00:30:00,,,,,5.0,1033.0,4605.860677721863,5.0,0.0,0.0,9000.0,99999,,3572.660677721863,0.0,111500000010050205030330460585135726600007000080000
4232,UUOL,52.7028,39.5378,2024-04-30 00:30:00,,,,,6.0,1034.0,5784.327119943131,1.0,1.0,310.0,10000.0,99999,,0.0,0.0,1116003101100602010303404784351000600007000080000
4235,UUDL,57.5607,40.1574,2024-04-30 00:30:00,,,,,7.0,1030.0,2810.8636788880062,4.0,2.0,230.0,10000.0,99999,,1780.8636788880062,0.0,111600230210070204030300481085117808600007000080000
4238,UUMO,55.5117,37.5072,2024-04-30 00:30:00,,,,,4.0,1034.0,8120.080927955423,3.0,0.0,0.0,10000.0,99999,,7087.080927955423,0.0,111600000010040203030340412005170870600007000080000
4239,UUBC,54.55,36.36667,2024-04-30 00:30:00,,,,,3.0,1034.0,11.72106111158028,3.0,0.0,0.0,10000.0,99999,,0.0,0.0,111600000010030203030340411751000600007000080000
4240,UUOB,50.6438,36.5901,2024-04-30 00:30:00,,,,,7.0,1033.0,6187.14229615432,1.0,3.0,10.0,10000.0,99999,,5155.542296154321,0.0,111600010310070201030330418715151555600007000080000
4241,UUOK,51.7506,36.2956,2024-04-30 00:30:00,,,,,3.0,1034.0,12.146384263935278,1.0,3.0,360.0,10000.0,99999,,-1020.7536157360648,0.0,11160036031003020103034041215110202600007000080000
4244,UWPS,54.12513,45.21226,2024-04-30 00:30:00,,,,,3.0,1031.0,11.970916065068604,1.0,3.0,250.0,10000.0,99999,,-1017.9290839349314,0.0,11160025031003020103031041195110170600007000080000
4253,UWKS,56.0903,47.3473,2024-04-30 00:30:00,,,,,10.0,1028.0,3554.547058894745,3.0,5.0,330.0,10000.0,99999,,2526.447058894745,0.0,111600330510100203030280455455125264600007000080000
4262,URMG,43.3883,45.6986,2024-04-30 00:30:00,,,,,19.0,1017.0,1017.0,14.0,3.0,250.0,10000.0,99999,,1.2000000000000455,0.0,11160025031019020140301704017051012600007000080000
4265,URMO,43.2051,44.6066,2024-04-30 00:30:00,,,,,16.0,1019.0,6080.355279647813,14.0,0.0,0.0,10000.0,99999,,5063.555279647813,0.0,1116000000101602014030190408035150635600007000080000
4267,URRP,47.50083,39.93361,2024-04-30 00:30:00,,,,,13.0,1025.0,1891.221449847405,8.0,9.0,40.0,10000.0,99999,,0.0,0.0,1116000409101302080302504891251000600007000080000
4278,LEHC,42.0761,-0.31667,2024-04-30 00:30:00,,,,,10.0,1015.0,9.647480978691279,9.0,1.0,20.0,8000.0,99999,,-1006.3525190213087,0.0,1114000201101002090301504965110066600007000080000
4281,LESB,39.5989,2.70278,2024-04-30 00:30:00,,,,,15.0,1014.0,1402.8991348335796,12.0,7.0,300.0,10000.0,99999,,388.7991348335796,0.0,111600300710150201203014044028513887600007000080000
4304,LRBC,46.5219,26.9103,2024-04-30 00:30:00,,,,,8.0,1030.0,4617.750566142593,4.0,6.0,340.0,10000.0,99999,,3587.950566142593,0.0,111600340610080204030300461775135879600007000080000
4305,LRBM,47.6584,23.47,2024-04-30 00:30:00,,,,,9.0,1029.0,4155.008043683047,5.0,5.0,90.0,10000.0,99999,,3127.1080436830466,0.0,111600090510090205030290415505131271600007000080000
4306,LRIA,47.1785,27.6206,2024-04-30 00:30:00,,,,,12.0,1030.0,2425.931605660658,4.0,7.0,40.0,10000.0,99999,,1395.931605660658,0.0,111600040710120204030300442595113959600007000080000
4307,LROD,47.0253,21.9025,2024-04-30 00:30:00,,,,,13.0,1026.0,2545.022047019086,7.0,2.0,,10000.0,99999,,1520.322047019086,0.0,111600360210130207030260454505115203600007000080000
4308,LRSV,47.6875,26.3541,2024-04-30 00:30:00,,,,,11.0,1031.0,7225.362551873135,4.0,6.0,70.0,10000.0,99999,,6194.962551873135,0.0,111600070610110204030310422535161949600007000080000
4310,LUKK,46.9277,28.931,2024-04-30 00:30:00,,,,,12.0,1030.0,2433.886196456264,3.0,8.0,60.0,10000.0,99999,,1405.086196456264,0.0,111600060810120203030300443385114050600007000080000
4318,LEBG,42.3576,-3.62076,2024-04-30 00:30:00,,,,,4.0,1016.0,24.15793454628314,3.0,2.0,,10000.0,99999,,-992.8420654537168,0.0,1116003602100402030301604241519921600007000080000
4339,LRCL,46.7852,23.6862,2024-04-30 00:30:00,,,,,8.0,1029.0,7443.682390925699,4.0,4.0,90.0,10000.0,99999,,6416.382390925699,0.0,111600090410080204030290444365164163600007000080000
4340,LRCV,44.3181,23.8886,2024-04-30 00:30:00,,,,,13.0,1026.0,3157.138913416817,8.0,4.0,350.0,10000.0,99999,,2131.3389134168174,0.0,111600350410130208030260415715121313600007000080000
4342,LRSM,47.7033,22.8857,2024-04-30 00:30:00,,,,,14.0,1027.0,2223.461813542031,4.0,2.0,110.0,10000.0,99999,,1196.461813542031,0.0,111600110210140204030270422345111964600007000080000
4367,LRSB,45.7856,24.0913,2024-04-30 00:30:00,,,,,6.0,1028.0,12.917841827215645,4.0,1.0,220.0,10000.0,99999,,-1014.7821581727844,0.0,11160022011006020403028041295110142600007000080000
4372,LFBX,45.1981,0.81556,2024-04-30 00:30:00,,,,,12.0,1015.0,2124.5649003973454,11.0,1.0,,8000.0,99999,,1107.2649003973454,0.0,1114003601101202011030150412455111072600007000080000
4374,LFKS,41.9244,9.406,2024-04-30 00:30:00,,,,,14.0,1017.0,1087.511784294117,6.0,5.0,270.0,10000.0,99999,,68.611784294117,0.0,1116002705101402060301704087551686600007000080000
4375,LFLW,44.8914,2.42194,2024-04-30 00:30:00,,,,,9.0,1016.0,12.108377645311055,9.0,4.0,90.0,10000.0,99999,,-1005.7916223546889,0.5,11160009041009020903016041215110052600507000080000
4376,LFMC,43.3847,6.38714,2024-04-30 00:30:00,,,,,19.0,1016.0,1545.9461385730044,9.0,8.0,110.0,10000.0,99999,,528.8461385730044,0.0,11160011081019020903016045459515288600007000080000
4378,LFMY,43.6064,5.10925,2024-04-30 00:30:00,,,,,12.0,1016.0,1641.3782945830926,11.0,2.0,,10000.0,99999,,625.3782945830926,0.3,111600360210120201103016046413516253600307000080000
4386,LFRJ,48.5303,-4.15164,2024-04-30 00:30:00,,,,,11.0,1011.0,2313.6840945505787,8.0,14.0,180.0,10000.0,99999,,1300.6840945505787,0.0,111600181410110208030110431365113006600007000080000
4396,GEML,35.2798,-2.95626,2024-04-30 00:30:00,,,,,15.0,1018.0,1405.789891734113,8.0,8.0,280.0,10000.0,99999,,387.08989173411305,0.0,11160028081015020803018044057513870600007000080000
4397,EPGD,54.3776,18.4662,2024-04-30 00:30:00,,,,,10.0,1026.0,3194.885891987505,3.0,3.0,360.0,10000.0,99999,,2168.185891987505,0.0,111600360310100203030260419485121681600007000080000
4398,EPKK,50.0777,19.7848,2024-04-30 00:30:00,,,,,11.0,1024.0,4381.389586731292,9.0,3.0,20.0,10000.0,99999,,3356.089586731292,0.0,111600020310110209030240438135133560600007000080000
4399,EPKT,50.4743,19.08,2024-04-30 00:30:00,,,,,10.0,1024.0,5842.992281566691,8.0,1.0,,10000.0,99999,,4818.692281566691,0.0,111600360110100208030240484295148186600007000080000
4400,EPLB,51.24028,22.71361,2024-04-30 00:30:00,,,,,10.0,1028.0,3944.8984450537423,6.0,7.0,90.0,10000.0,99999,,0.0,0.0,1116000907101002060302804944851000600007000080000
4401,EPMO,52.4511,20.6518,2024-04-30 00:30:00,,,,,17.0,1026.0,1821.2788676077957,6.0,9.0,130.0,10000.0,99999,,795.0788676077957,0.0,11160013091017020603026048212517950600007000080000
4402,EPPO,52.421,16.8263,2024-04-30 00:30:00,,,,,14.0,1022.0,1899.2557916609815,11.0,4.0,80.0,10000.0,99999,,876.4557916609815,0.0,111600080410140201103022048992518764600007000080000
4403,EPRZ,50.11,22.019,2024-04-30 00:30:00,,,,,11.0,1027.0,3839.867193352931,5.0,9.0,90.0,10000.0,99999,,2813.4671933529307,0.0,111600090910110205030270483985128134600007000080000
4404,EPSC,53.5847,14.9022,2024-04-30 00:30:00,,,,,12.0,1023.0,1510.8528881755371,4.0,5.0,50.0,10000.0,99999,,486.5528881755372,0.0,11160005051012020403023045108514865600007000080000
4405,EPWA,52.1657,20.9671,2024-04-30 00:30:00,,,,,16.0,1026.0,1934.456480902201,5.0,11.0,130.0,10000.0,99999,,908.4564809022011,0.0,11160013111016020503026049344519084600007000080000
4407,LBBG,42.5696,27.5152,2024-04-30 00:30:00,,,,,15.0,1021.0,1354.6972292779683,14.0,7.0,20.0,10000.0,99999,,331.49722927796824,0.4,111600020710150201403021043546513314600407000080000
4408,LBPD,42.0678,24.8508,2024-04-30 00:30:00,80.0,36.0,q,green,13.0,1024.0,3038.8744109782674,12.0,3.0,300.0,10000.0,99999,,2013.2744109782675,0.0,1116003003101302012030240403885120132600007800080000
4409,LBSF,42.69669,23.41144,2024-04-30 00:30:00,,,,,12.0,1025.0,8208.119845739091,5.0,3.0,220.0,10000.0,99999,,7183.219845739091,0.0,111600220310120205030250420815171832600007000080000
4410,LBWN,43.2321,27.8251,2024-04-30 00:30:00,61.0,36.0,^,green,15.0,1021.0,1611.0342198299827,13.0,11.0,40.0,10000.0,99999,,587.7342198299827,0.5,111600041110150201303021046110515877600507610080000
4411,LHBP,47.4369,19.2556,2024-04-30 00:30:00,,,,,18.0,1024.0,2151.0552484371246,7.0,8.0,70.0,10000.0,99999,,1126.4552484371247,0.0,111600070810180207030240415105111264600007000080000
4412,LRAR,46.1766,21.262,2024-04-30 00:30:00,,,,,13.0,1026.0,2135.8104018756094,8.0,6.0,120.0,10000.0,99999,,1111.4104018756093,0.0,111600120610130208030260413585111114600007000080000
4413,LRBS,44.5032,26.1021,2024-04-30 00:30:00,,,,,17.0,1026.0,1709.4347411379883,6.0,10.0,40.0,10000.0,99999,,682.9347411379883,0.0,11160004101017020603026047094516829600007000080000
4414,LRCK,44.3622,28.4883,2024-04-30 00:30:00,61.0,36.0,^,green,13.0,1024.0,2135.1719399380704,12.0,12.0,30.0,8000.0,99999,,1108.9719399380704,1.0,1114000312101302012030240413515111089601007610080000
4415,LROP,44.5722,26.1022,2024-04-30 00:30:00,,,,,16.0,1026.0,1802.3669483076242,3.0,10.0,40.0,10000.0,99999,,773.4669483076241,0.0,11160004101016020303026048023517734600007000080000
4416,LRTC,45.0625,28.7143,2024-04-30 00:30:00,,,,,15.0,1025.0,1534.316345363595,7.0,12.0,10.0,9000.0,99999,,508.7163453635951,0.0,11150001121015020703025045343515087600007000080000
4417,LRTM,46.4677,24.4125,2024-04-30 00:30:00,,,,,8.0,1029.0,6971.075965006184,5.0,3.0,100.0,10000.0,99999,,5942.475965006184,0.0,111600100310080205030290497105159424600007000080000
4418,LRTR,45.8099,21.3379,2024-04-30 00:30:00,,,,,9.0,1025.0,2682.895343317056,8.0,7.0,100.0,10000.0,99999,,1658.9953433170558,0.0,111600100710090208030250468285116589600007000080000
4419,LDDU,42.5614,18.2682,2024-04-30 00:30:00,,,,,18.0,1020.0,2224.442081706243,8.0,7.0,80.0,10000.0,99999,,1204.9420817062428,0.0,111600080710180208030200422445112049600007000080000
4420,LDOS,45.4627,18.8102,2024-04-30 00:30:00,,,,,11.0,1023.0,2096.994059618394,5.0,10.0,80.0,10000.0,99999,,1074.8940596183943,0.0,111600081010110205030230409695110748600007000080000
4421,LDPL,44.8935,13.9222,2024-04-30 00:30:00,,,,,12.0,1020.0,1932.3736510145534,7.0,2.0,,10000.0,99999,,911.5736510145534,0.0,11160036021012020703020049323519115600007000080000
4422,LDRI,45.2169,14.5703,2024-04-30 00:30:00,,,,,16.0,1020.0,1695.37748114443,10.0,2.0,,10000.0,99999,,674.67748114443,0.0,111600360210160201003020046953516746600007000080000
4423,LDSP,43.5389,16.298,2024-04-30 00:30:00,,,,,14.0,1019.0,1223.3651404871225,10.0,1.0,260.0,10000.0,99999,,203.46514048712254,0.0,111600260110140201003019042233512034600007000080000
4424,LDZA,45.7429,16.0688,2024-04-30 00:30:00,,,,,11.0,1021.0,2357.9252672054877,7.0,3.0,20.0,10000.0,99999,,1336.3252672054878,0.0,111600020310110207030210435795113363600007000080000
4425,LDZD,44.1083,15.3467,2024-04-30 00:30:00,,,,,11.0,1019.0,2084.670376786184,9.0,2.0,290.0,10000.0,99999,,1064.170376786184,0.0,111600290210110209030190408465110641600007000080000
4429,LKMT,49.6963,18.1111,2024-04-30 00:30:00,,,,,11.0,1024.0,4635.939201971072,8.0,0.0,0.0,10000.0,99999,,3612.3392019710723,0.0,111600000010110208030240463595136123600007000080000
4430,LKPR,50.1008,14.26,2024-04-30 00:30:00,,,,,15.0,1020.0,4955.9693815287355,6.0,2.0,,10000.0,99999,,3935.2693815287357,0.0,111600360210150206030200495595139352600007000080000
4431,LKTB,49.1513,16.6944,2024-04-30 00:30:00,,,,,14.0,1023.0,3525.511000373418,8.0,7.0,90.0,10000.0,99999,,2502.911000373418,0.0,111600090710140208030230452555125029600007000080000
4432,LQSA,43.8246,18.3315,2024-04-30 00:30:00,,,,,8.0,1023.0,11.374966751445172,6.0,2.0,,10000.0,99999,,-1010.9250332485548,0.0,11160036021008020603023041135110100600007000080000
4433,LYBE,44.8184,20.3091,2024-04-30 00:30:00,,,,,17.0,1024.0,1802.3676862585232,5.0,16.0,140.0,10000.0,99999,,778.3676862585232,0.0,11160014161017020503024048023517783600007000080000
4434,LYNI,43.3373,21.8537,2024-04-30 00:30:00,,,,,11.0,1025.0,3704.8494724432244,5.0,1.0,,10000.0,99999,,2680.9494724432243,0.0,111600360110110205030250470485126809600007000080000
4435,LYPG,42.3594,19.2519,2024-04-30 00:30:00,,,,,17.0,1020.0,1325.8697251941494,7.0,5.0,290.0,10000.0,99999,,0.0,0.0,1116002905101702070302004325851000600007000080000
4436,LYTV,42.4047,18.7233,2024-04-30 00:30:00,,,,,11.0,1019.0,1083.1450113349542,10.0,1.0,,10000.0,99999,,63.34501133495428,0.0,11160036011011020100301904083151633600007000080000
4437,LZIB,48.1702,17.2127,2024-04-30 00:30:00,,,,,13.0,1023.0,2431.035376514741,9.0,4.0,20.0,10000.0,99999,,1407.4353765147412,0.0,111600020410130209030230443105114074600007000080000
4438,LZKZ,48.6631,21.2411,2024-04-30 00:30:00,,,,,10.0,1027.0,4584.411380367635,8.0,6.0,100.0,10000.0,99999,,0.0,0.0,1116001006101002080302704584451000600007000080000
4439,LZTT,49.0736,20.2411,2024-04-30 00:30:00,,,,,8.0,1027.0,14.60029965141033,4.0,6.0,260.0,10000.0,99999,,-1012.0997003485897,0.0,11160026061008020403027041465110129600007000080000
4444,LFAT,50.5174,1.62059,2024-04-30 00:30:00,,,,,9.0,1016.0,1158.8551736690256,7.0,6.0,130.0,10000.0,99999,,141.4551736690256,0.0,11160013061009020703016041588511414600007000080000
4445,LFBD,44.8283,-0.71556,2024-04-30 00:30:00,,,,,12.0,1016.0,1527.6429377720547,8.0,2.0,350.0,10000.0,99999,,509.4429377720546,0.0,11160035021012020803016045276515094600007000080000
4446,LFBH,46.1792,-1.19528,2024-04-30 00:30:00,,,,,9.0,1016.0,1317.8924580349476,8.0,0.0,0.0,10000.0,99999,,300.8924580349476,0.0,11160000001009020803016043178513008600007000080000
4447,LFBI,46.5877,0.30667,2024-04-30 00:30:00,,,,,11.0,1016.0,2649.091690713592,9.0,2.0,340.0,10000.0,99999,,1631.991690713592,0.0,111600340210110209030160464905116319600007000080000
4449,LFBO,43.6291,1.36382,2024-04-30 00:30:00,61.0,36.0,^,green,11.0,1016.0,2987.364201205674,11.0,5.0,240.0,9000.0,99999,,1969.864201205674,1.2,1115002405101102011030160498735119698601107610080000
4450,LFBP,43.38,-0.41861,2024-04-30 00:30:00,,,,,11.0,1016.0,3523.267815376455,10.0,2.0,,10000.0,99999,,2505.367815376455,0.0,1116003602101102010030160452325125053600007000080000
4451,LFBT,43.1787,-0.00644,2024-04-30 00:30:00,61.0,36.0,^,green,10.0,1016.0,7171.343765441554,9.0,2.0,,10000.0,99999,,6153.143765441554,0.3,111600360210100209030160417135161531600307610080000
4452,LFBZ,43.4684,-1.52332,2024-04-30 00:30:00,,,,,9.0,1016.0,2121.601115864231,9.0,3.0,180.0,10000.0,99999,,1103.4011158642309,0.0,111600180310090209030160412165111034600007000080000
4453,LFGJ,47.039,5.42725,2024-04-30 00:30:00,,,,,8.0,1018.0,4814.017413222623,8.0,3.0,10.0,10000.0,99999,,3795.017413222623,0.0,111600010310080208030180481405137950600007000080000
4454,LFKB,42.5527,9.48373,2024-04-30 00:30:00,,,,,11.0,1018.0,1101.6281238437555,9.0,3.0,220.0,10000.0,99999,,83.12812384375547,0.0,1116002203101102090301804101651831600007000080000
